"BoxID","Lon","Lat","1997 Jun","1997 Jul","1997 Aug","1998 Jun","1998 Jul","1998 Aug","1999 Jun","1999 Jul","1999 Aug","2000 Jun","2000 Jul","2000 Aug","2001 Jun","2001 Jul","2001 Aug","2002 Jun","2002 Jul","2002 Aug","2003 Jun","2003 Jul","2003 Aug","2004 Jun","2004 Jul","2004 Aug","2005 Jun","2005 Jul","2005 Aug","2006 Jun","2006 Jul","2006 Aug","2007 Jun","2007 Jul","2007 Aug","2008 Jun","2008 Jul","2008 Aug","2009 Jun","2009 Jul","2009 Aug","2010 Jun","2010 Jul","2010 Aug","2011 Jun","2011 Jul","2011 Aug"
510,82.296051,34.811325,-9.5568295,-6.8100114,-10.830707,-7.2332077,-9.0628576,-10.949244,-6.1259494,-7.6290879,-13.346456,-7.9555268,-12.478508,-12.033445,-9.4658985,-11.887626,-10.618361,-7.1673074,-6.4021907,-9.1156616,-5.3966107,-8.7590036,-9.8799725,-6.2044153,-5.1322489,-11.058361,-8.579567,-10.182408,-6.8683529,-8.2916765,-4.2019296,-12.473757,-9.8569937,-8.672925,-10.11953,-4.7523937,-6.8999805,-10.59994,-4.0882573,-6.8398209,-4.8407183,-8.2750025,-8.0227022,-10.649903,-6.246367,-5.641614,-7.5505419
511,82.953949,34.811325,-9.6000748,-6.0584974,-10.943967,-7.0253386,-9.4812117,-10.926033,-5.7347131,-7.8575797,-13.11791,-8.5342102,-12.352064,-12.108063,-9.5946913,-11.942412,-11.476167,-6.8741155,-4.7826405,-8.7196779,-5.5643482,-9.2821684,-10.195435,-5.9086061,-5.4409056,-10.941211,-8.4782515,-11.032223,-7.0513763,-8.267642,-4.902163,-13.060913,-9.6856461,-8.9186497,-10.094154,-5.484992,-6.9130492,-10.454637,-4.0001707,-6.6499448,-5.5556664,-7.7905507,-8.1621799,-11.127456,-6.7418089,-6.0987921,-8.2019138
512,83.611839,34.811325,-9.4810276,-5.7465043,-10.701295,-7.2639928,-9.8660088,-11.027637,-6.2305961,-8.8422785,-13.264172,-8.6938353,-12.407906,-12.075906,-9.5357647,-11.849154,-12.159472,-6.4610696,-5.6702471,-7.9252,-5.8511281,-9.1768579,-10.067054,-5.5001307,-5.6931276,-10.541969,-7.9635601,-11.339043,-7.3038836,-8.0973463,-5.8106251,-12.413793,-9.5620422,-8.9604712,-11.138771,-5.4219637,-6.9182663,-11.048055,-3.8019202,-6.5611372,-6.0894308,-6.9082184,-8.1675882,-11.568777,-6.9588323,-6.6424975,-8.2923927
513,84.269737,34.811325,-9.4720554,-5.7364602,-10.977643,-7.7611294,-10.179502,-11.153587,-6.177597,-8.0633278,-13.730284,-9.1520071,-12.708831,-12.301093,-10.436961,-12.379685,-11.919632,-6.6670246,-5.193399,-7.534297,-5.7701907,-9.268425,-10.086212,-6.6071477,-5.6348214,-10.743701,-8.7432852,-11.488076,-7.5144143,-8.0197563,-6.7470875,-12.993955,-9.909461,-9.2164421,-11.144474,-5.7590189,-7.878058,-11.322077,-3.581666,-7.1897035,-6.7075839,-6.9356437,-9.5121984,-11.411297,-7.4636402,-7.5961008,-8.8521795
514,84.927635,34.811325,-9.1506834,-5.730123,-11.136376,-7.8226404,-10.574919,-11.235919,-6.4743848,-8.1350718,-14.045573,-9.3829899,-12.758351,-13.148655,-10.926917,-13.065831,-11.67478,-6.6777391,-5.5465703,-7.5666146,-6.0862293,-9.3040762,-9.878437,-7.3186536,-6.7583756,-10.709449,-8.2629089,-12.133354,-8.310277,-7.4034891,-6.9449406,-13.171614,-9.9773712,-9.8420486,-11.479446,-6.0202408,-8.2696905,-11.161448,-3.7323303,-7.8336921,-6.7340269,-6.6770363,-8.0802374,-11.333974,-7.3116951,-7.5380402,-8.6479158
515,85.585526,34.811325,-9.0226946,-6.4413047,-11.177312,-7.7942643,-11.023599,-11.827758,-6.8908777,-8.6641254,-14.555213,-9.8706446,-14.236268,-13.758715,-11.64651,-13.133208,-12.378761,-6.8718963,-5.4382734,-8.4387283,-5.709085,-9.7258482,-10.409778,-7.2556705,-8.1027975,-11.191392,-8.1707983,-13.622638,-8.7683582,-7.4486976,-7.991293,-12.227643,-10.157207,-10.570458,-11.130206,-6.1449332,-8.4359007,-11.493697,-3.7870719,-8.0148869,-7.0129776,-6.5739751,-8.7024775,-12.509345,-7.6963911,-7.9473381,-10.015827
516,86.243423,34.811325,-9.2105007,-6.4630132,-12.22653,-7.4334049,-11.450524,-12.498001,-6.9359937,-9.0243568,-13.852696,-10.239718,-15.052705,-13.67518,-12.030513,-12.724549,-12.711918,-7.1964421,-6.0860748,-8.1273623,-6.5480494,-9.9521494,-10.946146,-7.7562304,-8.9012012,-11.527176,-8.0498886,-13.054358,-9.3338823,-7.7878342,-8.32973,-12.410602,-9.7020941,-10.835618,-11.175136,-6.027935,-8.7471695,-11.455048,-3.7020261,-8.0704794,-7.5587525,-6.6147814,-8.4933434,-11.992877,-8.1659489,-7.1394062,-10.716817
517,86.901314,34.811325,-9.0912733,-6.5096536,-12.621745,-8.1338539,-11.662074,-13.081718,-7.5612249,-10.06398,-14.402663,-10.583346,-15.03678,-13.785234,-12.346327,-12.576343,-13.367458,-7.4866972,-7.4744301,-8.9355879,-7.3976254,-10.551664,-11.361618,-7.1047797,-9.5282869,-12.287072,-7.894856,-12.864446,-9.6355247,-8.6230946,-9.0215006,-13.124973,-9.9809761,-11.268314,-11.232125,-6.7817845,-9.0212212,-11.269436,-3.2069707,-8.4960442,-8.1177998,-6.7865596,-8.8140316,-12.903455,-8.103961,-7.4605951,-9.7252054
518,87.559212,34.811325,-9.315135,-7.296607,-12.403965,-8.7252483,-12.057391,-13.567002,-7.4303689,-9.916338,-15.154108,-10.721709,-15.449272,-13.967525,-12.73732,-12.607533,-14.013524,-7.5912485,-7.9834304,-9.4397593,-7.3380728,-10.896366,-11.745068,-6.9013848,-10.155887,-13.51674,-6.9531751,-12.417519,-10.208315,-8.2451363,-8.575284,-13.197971,-9.6208353,-11.917855,-11.253371,-6.9862857,-9.3984737,-11.408402,-2.9898844,-8.5038261,-8.7417479,-6.8567905,-8.5730715,-13.050843,-8.0641203,-7.7062178,-9.9948997
519,88.217102,34.811325,-9.5193996,-7.0972323,-12.579228,-8.2561703,-12.066193,-14.10762,-7.4545498,-9.021349,-15.186741,-10.513884,-15.686796,-13.799874,-13.145349,-12.713682,-14.526263,-7.4925504,-8.3345318,-10.01193,-6.7797513,-11.084208,-11.904263,-6.7590427,-9.8777065,-13.777104,-7.12081,-12.030768,-10.772208,-7.9080782,-8.6536531,-13.645814,-9.0445223,-12.122336,-11.637941,-6.8902764,-8.7408781,-11.276425,-2.2692022,-8.4318447,-9.1446981,-6.6187959,-8.3625746,-13.744601,-8.1422777,-7.7048163,-10.212407
520,88.875,34.811325,-9.6570034,-7.6942616,-12.257144,-8.8168297,-12.605394,-14.309914,-7.5288167,-8.5020103,-15.436574,-10.706638,-15.979342,-13.650495,-12.944859,-13.048124,-14.687347,-7.9063377,-9.076889,-9.7590342,-5.6850038,-11.210572,-11.839641,-6.8005199,-10.034949,-13.780702,-6.7124386,-12.189526,-11.660967,-7.6228867,-8.5449829,-13.399729,-8.6190615,-12.387185,-12.838789,-6.4695373,-8.9169769,-11.166776,-2.4433112,-8.0741358,-9.6365585,-6.5695696,-8.5720501,-14.036172,-8.6824741,-8.1647768,-11.194771
521,89.532898,34.811325,-9.4773607,-8.8399868,-12.500684,-9.045846,-13.246229,-14.648213,-7.9649696,-8.4866905,-16.312429,-10.917838,-16.395199,-14.173564,-12.271698,-13.837021,-15.166591,-8.3645926,-10.253151,-10.865661,-5.3519592,-11.005966,-12.249194,-7.3896699,-10.674574,-14.240685,-6.4587975,-13.204736,-12.668531,-7.4033108,-9.4502316,-13.504354,-8.130723,-12.861933,-13.983722,-6.4659109,-10.102513,-11.463885,-2.8216984,-8.0975695,-9.9015751,-6.5830479,-8.8262892,-15.03648,-9.0635548,-8.6028366,-12.638584
522,90.190788,34.811325,-9.5568714,-11.308505,-12.271492,-9.8966112,-14.210795,-15.31154,-8.315711,-9.2298632,-17.431637,-11.625511,-16.490585,-15.367255,-12.29326,-14.485901,-15.247623,-8.6522036,-11.44048,-11.554109,-4.5989823,-11.414005,-12.87737,-7.7935033,-11.59839,-14.778559,-6.5884604,-13.955405,-13.915171,-6.9058061,-9.755168,-13.701722,-7.6019659,-13.070062,-14.458778,-7.0911007,-11.178873,-11.331132,-3.1559236,-9.0940418,-10.434496,-6.5890312,-8.9087238,-16.380001,-9.4009953,-10.087623,-14.214021
523,90.848686,34.811325,-10.702452,-11.878459,-12.181828,-11.106627,-15.270541,-16.191233,-9.5139055,-10.131935,-17.271023,-12.304434,-15.627332,-16.132643,-13.630146,-15.255643,-16.143824,-9.6586866,-11.403197,-10.739601,-5.5238161,-12.472946,-14.076282,-9.0459957,-12.371195,-15.356845,-7.4802728,-13.787232,-15.007461,-7.4855552,-10.365625,-13.118861,-8.265769,-13.434978,-14.098088,-8.5554209,-12.187599,-12.160843,-3.5131276,-10.45077,-10.983835,-7.277482,-10.341185,-16.640045,-9.844532,-11.693361,-14.310552
524,91.506577,34.811325,-9.8559742,-11.058201,-13.114278,-10.896492,-15.385965,-16.154469,-10.019081,-10.777914,-16.936586,-12.775452,-15.466987,-15.623596,-15.070655,-15.454617,-15.856917,-10.442234,-10.65581,-10.171323,-7.2440929,-11.906575,-13.710386,-8.1834574,-11.440982,-14.637346,-8.2522736,-13.292863,-14.155074,-7.5407066,-10.409442,-12.963418,-9.0165358,-12.862375,-13.721243,-9.5034285,-12.023275,-12.419961,-3.4271419,-9.2012014,-10.929088,-8.7048531,-10.714912,-15.067276,-10.265295,-11.826311,-13.051135
525,92.164474,34.811325,-9.7241945,-11.520363,-13.346018,-9.9960079,-15.486748,-15.475232,-10.475431,-10.87319,-17.088816,-11.946488,-15.505962,-15.208797,-14.643774,-15.52973,-15.583895,-9.4955587,-10.449128,-9.5190268,-7.3553777,-11.372955,-13.210358,-7.7211185,-10.714351,-14.931818,-8.4612064,-12.968975,-14.374332,-6.8311176,-10.103157,-13.200446,-8.9171743,-12.552214,-13.350927,-9.2485142,-12.14837,-12.3592,-3.7123151,-9.0306606,-10.813169,-8.6437798,-10.293234,-14.899085,-10.253207,-11.835179,-12.805522
526,92.822365,34.811325,-9.6002007,-10.653231,-13.063489,-9.5880117,-15.129444,-15.246455,-11.024481,-10.880132,-16.456306,-11.748603,-15.138585,-14.94062,-14.106989,-14.697139,-15.614736,-8.8053513,-9.8760481,-8.737196,-7.861793,-11.1173,-12.650784,-7.2060151,-10.428589,-14.547857,-8.4498129,-13.31458,-13.75234,-5.9725547,-9.3971081,-13.361214,-8.7439842,-12.17633,-13.081774,-8.8153553,-11.384485,-13.090376,-3.8410981,-9.1244621,-10.619391,-8.7290792,-10.393122,-14.790265,-10.131127,-11.941009,-12.166197
527,93.480263,34.811325,-9.9664831,-10.911098,-12.685698,-8.9655523,-15.238347,-14.899858,-11.601527,-11.172933,-16.556358,-12.097317,-14.864213,-15.108171,-13.668986,-14.839348,-15.560452,-8.0887842,-9.756216,-8.9257545,-7.4403033,-10.816068,-12.360663,-7.4323659,-10.837828,-14.705832,-7.653686,-13.931855,-14.169661,-5.4147711,-10.159308,-12.662775,-8.3150625,-12.092817,-13.535834,-8.9672194,-11.19896,-13.327936,-3.385421,-9.6732912,-10.293834,-8.3411493,-10.545255,-14.531019,-10.166024,-11.723251,-12.917528
528,94.138161,34.811325,-10.157526,-11.321034,-12.551244,-8.6494646,-15.751653,-15.005572,-12.245865,-11.131691,-16.694784,-12.479737,-14.583522,-15.339672,-14.054824,-15.074093,-15.687058,-8.2753458,-10.366435,-8.5740595,-7.8555498,-10.967402,-12.827254,-8.0387907,-11.087566,-14.862956,-7.5589709,-15.117477,-14.808934,-5.0815368,-10.723233,-12.390949,-8.5056372,-12.458953,-13.963432,-9.6949129,-11.538591,-13.541507,-3.5738094,-10.658766,-10.844503,-8.5621252,-11.387814,-15.018072,-10.629008,-11.67408,-13.433809
529,94.796051,34.811325,-10.125385,-11.349051,-12.624431,-9.1230764,-15.893716,-14.882569,-12.666216,-11.141078,-16.147879,-12.913078,-14.682283,-15.368426,-15.015269,-15.062349,-15.943606,-8.6977768,-10.960185,-9.1362448,-8.7833223,-10.917072,-13.513726,-8.118454,-11.483145,-15.134363,-7.9143152,-15.808867,-14.847037,-4.8280239,-11.152718,-12.909968,-8.9148989,-13.50059,-14.45877,-9.9971123,-11.949828,-13.969008,-4.3513694,-11.016193,-10.756734,-9.3106318,-12.354839,-14.918407,-10.830342,-11.968404,-13.822657
530,95.453949,34.811325,-10.46357,-11.14486,-13.336761,-10.982226,-16.277208,-15.706466,-12.791399,-11.519548,-16.881201,-14.001745,-15.113381,-15.847567,-15.796283,-15.731992,-16.077408,-9.6283369,-10.542812,-8.6638279,-9.4977045,-10.289692,-14.411716,-9.0367031,-12.088389,-16.260838,-9.1360989,-16.08946,-15.840021,-6.0069051,-10.578384,-13.529802,-9.4272709,-13.795916,-13.607277,-11.1927,-12.890488,-14.32655,-5.3952866,-11.686213,-11.048686,-9.9316473,-12.776704,-15.406556,-11.563784,-12.700955,-14.19757
531,96.111839,34.811325,-10.412045,-11.079893,-13.361971,-11.282603,-16.222296,-16.409195,-13.768647,-12.460754,-16.863968,-14.923465,-15.34233,-15.860728,-18.211725,-15.188098,-16.579649,-10.231451,-10.664356,-9.2435246,-10.246438,-11.144898,-14.000521,-8.587616,-12.868207,-15.260245,-9.3841438,-16.195112,-15.659205,-6.2233973,-10.164948,-14.153204,-10.031466,-13.731406,-13.320227,-11.858237,-13.360257,-14.461348,-5.5389676,-11.248336,-11.167177,-10.094055,-12.297809,-15.589541,-12.307002,-13.402651,-14.561445
532,96.769737,34.811325,-9.9281645,-11.852635,-13.535207,-11.494793,-15.880952,-15.773764,-13.300508,-12.719813,-16.306616,-14.588395,-15.223216,-15.494036,-16.403141,-15.043989,-16.065865,-9.9739046,-10.882156,-9.3155079,-10.595941,-11.457441,-14.421495,-8.3612394,-12.906467,-16.032261,-8.9446077,-16.418856,-15.985105,-5.688355,-11.509915,-13.683636,-10.234118,-14.470387,-13.917374,-11.386233,-13.208049,-15.019407,-5.2588844,-10.542331,-11.279235,-9.8302898,-12.498334,-15.0439,-11.869815,-13.418677,-15.149491
533,97.427635,34.811325,-9.7120047,-11.777085,-13.382099,-11.577599,-15.80353,-15.66681,-13.06151,-13.340593,-15.952948,-14.113691,-14.932977,-15.806156,-16.001329,-15.211731,-15.829177,-9.557456,-10.808865,-9.2589159,-10.25564,-11.0048,-14.255949,-8.5079079,-12.331241,-15.885695,-8.1916723,-15.785747,-15.77579,-5.3636656,-12.427011,-13.264969,-10.20353,-14.975326,-13.953668,-10.68122,-12.646794,-15.402178,-5.0075641,-10.380777,-11.441475,-10.35466,-12.625656,-14.671314,-11.830812,-13.833725,-14.931891
534,98.085526,34.811325,-9.31108,-12.135522,-13.708858,-11.413652,-16.452602,-16.073381,-13.020895,-13.662583,-16.214539,-14.690132,-14.80442,-15.767217,-16.070808,-15.675355,-16.180595,-9.1468344,-10.498075,-9.274765,-9.8542519,-10.436275,-14.278673,-9.2329874,-12.252686,-15.427828,-8.1829414,-15.959571,-15.777124,-5.4542122,-12.03849,-12.99159,-10.256277,-15.050976,-13.78384,-10.447347,-12.473288,-16.220594,-4.9978995,-11.183788,-11.667308,-10.975132,-13.226125,-14.994599,-12.039595,-14.096686,-15.262774
535,98.743423,34.811325,-9.5089226,-13.193327,-13.840765,-11.200627,-16.446079,-16.943295,-13.906107,-14.343527,-16.61344,-15.04329,-14.231887,-16.144821,-16.549717,-16.35763,-17.424717,-8.8769817,-10.212935,-9.4106579,-9.5720367,-10.454785,-14.376486,-9.6342268,-12.167092,-15.76154,-8.86269,-15.443414,-15.854202,-5.9378486,-11.597604,-13.171228,-10.647955,-14.998442,-14.319398,-10.133007,-12.61583,-17.097643,-6.5590467,-11.403074,-12.341056,-11.610666,-13.077749,-15.102812,-12.597304,-14.387206,-15.474396
536,99.401314,34.811325,-9.5779495,-12.864392,-13.086241,-9.4661016,-15.811427,-16.904457,-13.426552,-14.754835,-15.735192,-14.1706,-14.165562,-16.40188,-16.453861,-14.847651,-16.98653,-8.5489559,-9.194438,-9.3305349,-8.4767408,-11.250401,-14.42859,-8.39956,-11.864612,-15.400168,-8.7618303,-14.514463,-15.586458,-5.9770136,-10.944593,-13.334931,-9.8197336,-13.606838,-13.883741,-10.294148,-13.345506,-16.038374,-5.7578044,-10.784011,-11.807728,-12.261914,-12.997459,-15.142407,-12.362136,-14.649427,-12.602829
537,100.05921,34.811325,-9.0995111,-13.843316,-12.624962,-10.900679,-15.360282,-16.444796,-12.416577,-15.074941,-15.646114,-14.199163,-14.295646,-16.429955,-14.881596,-15.486234,-16.811821,-8.1002312,-8.9871645,-10.015111,-6.763545,-11.081521,-14.01884,-9.3874874,-10.633727,-14.859904,-7.8283954,-15.109509,-15.659977,-5.7022943,-10.980128,-13.044409,-9.6310244,-13.998543,-13.806716,-8.502409,-13.32863,-16.1514,-4.9656143,-11.563014,-12.219671,-11.743019,-13.753819,-15.063388,-12.036943,-14.305291,-13.621156
538,100.7171,34.811325,-8.130394,-13.677197,-12.580718,-10.136111,-14.757365,-16.174835,-12.211609,-14.825872,-15.609357,-13.060007,-13.679567,-16.382444,-14.741766,-15.32634,-17.273132,-7.3986635,-8.8335581,-10.093216,-7.014648,-10.58994,-14.981608,-9.9894552,-12.62234,-14.430455,-7.5784025,-14.81676,-15.044994,-5.9946299,-11.814204,-13.610752,-9.1836128,-13.946729,-13.744253,-8.5877581,-13.368291,-16.384607,-5.1585193,-12.043579,-12.829103,-11.174497,-13.595468,-14.703714,-12.416719,-14.019215,-14.519638
539,101.375,34.811325,-8.4521103,-13.606919,-12.530316,-9.0357094,-14.200943,-16.827681,-12.596228,-14.833812,-16.16362,-12.452464,-13.980261,-16.482275,-14.352074,-15.062751,-17.121225,-7.4957647,-8.5557318,-10.84498,-7.6938272,-11.203789,-15.481053,-10.254975,-13.050862,-14.931527,-7.495223,-15.05081,-15.77654,-7.1430264,-12.504773,-14.23536,-9.4590406,-13.63906,-14.372644,-9.6277103,-13.609277,-16.319693,-5.3303494,-12.319591,-12.385756,-10.986308,-14.41317,-15.171834,-12.008587,-13.673668,-14.545415
540,102.0329,34.811325,-8.321413,-13.850138,-13.088933,-8.3764162,-13.734406,-15.911817,-12.295065,-14.866224,-15.832082,-12.039737,-14.22296,-15.946342,-13.707102,-14.017439,-16.719255,-8.4294796,-8.587616,-12.298521,-7.8189182,-11.581758,-15.699002,-9.9660311,-13.573463,-15.98385,-7.6654577,-15.229411,-15.942351,-8.0165329,-12.420003,-14.263056,-10.095642,-13.66081,-14.175179,-10.262405,-13.547178,-16.872301,-5.2384629,-12.621263,-12.884111,-10.821346,-14.623144,-15.656589,-11.646821,-13.439748,-13.865847
541,102.69079,34.811325,-7.5202174,-14.063544,-13.412373,-7.5650673,-13.174132,-15.136732,-11.917306,-14.355813,-15.373163,-11.790221,-14.35039,-15.54139,-12.678893,-13.350508,-16.426918,-9.1060076,-8.7640362,-14.158113,-8.3898754,-11.823103,-15.833634,-9.589757,-14.297522,-16.187014,-7.3415089,-15.550963,-16.460255,-8.339695,-12.437619,-14.394603,-10.498641,-13.808768,-14.563695,-10.44771,-13.069627,-17.343756,-4.9055872,-12.673784,-12.989665,-10.750162,-14.563223,-15.690321,-11.262554,-12.963804,-12.814836
542,65.809418,35.318367,-1.8317527,NA,NA,-3.2393613,-5.6375885,NA,NA,-4.3919516,NA,NA,NA,NA,NA,NA,-5.6476212,NA,NA,NA,-1.5004512,-3.1082561,NA,NA,NA,NA,-4.0008068,NA,NA,NA,NA,-6.8710427,-5.4209547,NA,NA,NA,NA,NA,-1.6443594,NA,NA,-1.3106624,-7.6317391,-9.1743212,-3.9295921,NA,-6.8685675
543,66.478111,35.318367,-2.2072859,NA,NA,-3.7707968,-6.0946441,-8.3609266,NA,-4.3630576,NA,NA,NA,NA,NA,NA,-5.5492048,NA,NA,NA,-1.586749,-3.0697088,NA,NA,-3.2868462,NA,-4.1748977,NA,-11.073108,NA,NA,-6.7591271,-5.7486496,NA,-8.197876,NA,NA,NA,-1.8753299,NA,NA,-1.12902,-9.6978407,-7.3625684,-4.1779494,NA,-7.0645142
544,67.144119,35.318367,-2.5104947,NA,NA,-3.4336512,-6.2872853,-5.2917433,NA,-5.8897681,NA,-4.6327338,-7.1576443,-4.1131163,NA,NA,-5.6801424,-3.109081,NA,NA,-1.6552068,-3.2542193,-5.0500135,NA,-3.0670965,-4.6280508,-4.3210759,NA,-5.4621038,NA,NA,-7.365571,-5.6193089,-5.0506124,-4.5920053,NA,-4.4535446,-6.2724681,-1.9316823,NA,-3.9056904,-1.3150218,-9.4679661,-6.1566916,-3.8760111,NA,-7.5300307
545,68.470345,35.318367,-2.4083488,NA,-6.3452168,-4.3406596,-4.999948,-4.2922153,-3.3429103,-4.4581246,-5.2198491,-1.8356451,-5.9701853,-1.630852,NA,NA,-7.6003261,-1.2884481,NA,-5.4602604,-1.8425999,-1.908993,-3.8440077,-3.2593546,-2.0846035,-4.9340363,-4.5135951,NA,-3.9782193,NA,-2.8165913,-8.5036631,-5.526783,-2.0785797,-2.6728528,NA,-0.74848366,-6.2435288,-1.0207627,-2.8755047,-5.4713073,-1.2167267,-7.6242046,-6.1557345,-3.614969,-3.2338972,-6.4761963
546,69.791557,35.318367,-2.3745587,-3.7546751,-6.509829,-7.8614993,-4.8836226,-2.7016811,-1.4606202,-3.5485673,-2.822264,-1.4693867,-3.5728049,-2.0432768,-4.0736094,-4.7171197,-8.3343439,-2.1281004,-3.4946065,-4.4526615,-2.2868383,-5.4069982,-3.0508926,-2.7545233,-1.7986956,-5.2097373,-3.8230679,-4.738584,-2.2187898,-5.3325763,-3.3151841,-7.9380603,-6.3393555,-2.6168292,-4.3919301,-1.4292392,-1.4206052,-5.9727483,-2.1198664,-3.8254175,-5.898922,-1.9443003,-6.6331568,-8.1829081,-1.7313108,-4.0944777,-7.0393829
547,70.451019,35.318367,-2.1196089,-4.1479406,-6.0222278,-6.2855401,-4.3881402,-2.969867,-1.7130053,-3.2345195,-3.782557,-4.3819017,-3.5251017,-1.4977982,-1.7821199,-5.479928,-7.6335235,-1.6080931,-1.0108355,-3.6688576,-1.7221625,-6.6799908,-3.9638107,-2.8661482,-1.9752815,-5.4958515,-2.406611,-4.4644337,-1.1803718,-2.7987702,-4.2478213,-8.5021687,-6.4402342,-2.6624672,-4.1289253,-1.5934563,-2.2424183,-6.9887452,-3.0211937,-4.1006589,-4.6475029,-2.3879697,-7.047267,-8.4688101,-1.3326319,-4.3733845,-7.5700164
548,72.426933,35.318367,-2.2769892,-3.5007169,-3.4990492,-3.0172672,-2.5954576,-3.5154798,-1.6085075,-3.1029751,-3.1314735,-4.1101909,-3.8381112,-2.5985184,-1.4510746,-3.538316,-4.3267808,-2.1120276,-1.1939881,-3.1429896,-2.4196043,-7.3693304,-3.2119737,-2.0243249,-2.5689187,-6.5992665,-2.2742863,-5.6028757,-2.2103488,-3.5231342,-3.4776545,-7.4545388,-3.4017742,-3.9476244,-3.0373888,-2.5810044,-2.9474943,-5.5313387,-1.788591,-4.5035892,-3.063452,-2.0604169,-6.0289092,-8.0920935,-2.2102213,-4.1008482,-7.2266545
549,73.085121,35.318367,-3.4264135,-4.5110211,-6.161252,-2.3598859,-4.2596979,-4.309063,-1.8907253,-3.2253675,-3.3733897,-2.2144201,-4.198545,-3.1217365,-2.6900887,-4.4483266,-4.7503414,-2.272733,-1.1375064,-4.1095653,-2.7417455,-8.6730871,-4.6271315,-3.2206833,-3.2305632,-7.2625122,-2.5264904,-6.4924588,-3.5375545,-4.3005695,-4.4329991,-8.4934616,-5.6204157,-4.4807119,-2.9682233,-3.090102,-4.2513313,-7.2598948,-2.1946628,-5.2466779,-3.5321479,-2.8062432,-6.5589294,-8.4203835,-3.374238,-4.785368,-7.3561745
550,73.743187,35.318367,-3.2553487,-4.4258885,-9.351388,-2.1977828,-3.7020187,-4.7952127,-1.6864736,-3.3133883,-2.925,-4.1291423,-4.3422346,-2.9796309,-3.021945,-5.5231113,-5.0603204,-2.5608888,-1.4405993,-4.2984457,-2.9417412,-8.4706068,-5.2316284,-4.4598475,-2.4595239,-6.4770913,-2.5638402,-6.5262833,-3.683969,-3.7603021,-4.6964874,-8.51301,-6.6297555,-3.9082365,-3.2383168,-3.0103645,-4.3206878,-7.0159736,-3.0170295,-5.3653727,-3.2275231,-2.665442,-7.4660292,-7.9613557,-2.8596709,-4.8491111,-7.1631632
551,74.401192,35.318367,-3.1023736,-6.0700679,-12.513875,-1.8946559,-4.1434097,-5.3752193,-3.0385144,-5.312254,-4.3255434,-3.9786065,-5.8970838,-3.3886466,-4.4070873,-6.5466914,-6.5379829,-2.796206,-0.92494154,-4.9228101,-3.8607759,-8.9618778,-5.6954274,-6.0565128,-3.4038994,-6.3495402,-2.5834839,-7.2392206,-3.6183085,-3.1576281,-3.1637485,-8.5838833,-9.790164,-4.3680921,-3.7994368,-3.1869195,-2.7830639,-6.7247229,-2.5128849,-6.3319316,-4.666832,-3.585561,-8.3949528,-8.9392872,-3.1743848,-5.5635638,-8.9307594
552,75.059143,35.318367,-4.4435639,-7.082624,-12.78839,-3.0684297,-6.1501942,-6.5231767,-4.3619847,-7.0067425,-5.2672782,-4.5386658,-6.0990653,-4.2423248,-5.7127872,-8.0089159,-6.9113669,-3.7449741,-1.9075862,-7.1524234,-4.3819041,-8.5507612,-7.1400461,-5.6911039,-3.1682208,-7.0127416,-2.7718382,-7.3368626,-3.9951704,-4.6587434,-4.6548572,-9.6415701,-10.173313,-4.7703409,-3.9790761,-3.3715618,-3.6771929,-8.7438269,-2.6715853,-6.313693,-4.8712249,-4.9267588,-8.3011732,-9.5053911,-3.5882905,-5.744648,-8.6650867
553,75.717072,35.318367,-5.2942548,-6.9668407,-12.12098,-3.4585223,-5.4353471,-6.0533786,-4.4627466,-7.7080998,-6.5100546,-2.7560906,-4.9836311,-5.2179074,-4.5313692,-8.2448196,-6.5881944,-4.6613245,-2.291698,-5.2411432,-4.4548221,-8.0971203,-7.7235193,-5.958004,-2.8975015,-7.4449811,-4.6371017,-8.2458096,-4.0652905,-3.9411411,-5.5077367,-10.594382,-11.926016,-5.5107131,-4.3832231,-3.5638893,-3.8949127,-8.3826513,-2.8967478,-5.6563578,-4.8927689,-5.4692345,-6.4481606,-9.9477797,-4.0794206,-5.3803577,-8.53374
554,76.374985,35.318367,-6.6107926,-6.7139268,-9.5297861,-5.7005229,-7.269486,-6.6611853,-5.9541183,-6.0580053,-5.9542456,-4.841074,-7.2115641,-6.6459045,-6.4415221,-9.9415798,-6.4566178,-6.7035732,-2.2745175,-7.3433218,-4.8055663,-9.2856274,-8.1958485,-8.1551657,-3.4066935,-7.5703197,-6.292407,-9.0453758,-6.1384335,-5.5436664,-6.3582592,-10.571528,-8.0735235,-6.8226242,-5.0407834,-4.0420446,-3.9389069,-8.9476385,-4.2256775,-6.9601936,-4.5233326,-6.7737246,-8.0020094,-9.6571369,-6.3219295,-6.4894929,-9.2524557
